REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7563566	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06253	1561 JOHN F KENNEDY BLVD	null	JERSEY CITY	NJ	7305	HUDSON	S	9193	00591320201	HYDROCODONE	1.0	null	null	null	null	0000	08072008	0.3027	100.0	808022033	HYDROCODONE BITARTRATE AND ACETA 5MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7563566	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06253	1561 JOHN F KENNEDY BLVD	null	JERSEY CITY	NJ	7305	HUDSON	S	9143	63481062770	OXYCODONE	1.0	null	null	081638479	null	0000	09022008	0.224125	100.0	809003627	OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	2.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7566271	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06382	1138 MAIN AVE	null	CLIFTON	NJ	7011	PASSAIC	S	9143	63481062770	OXYCODONE	1.0	null	null	073264398	null	0000	01092008	0.2241	100.0	801029306	OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	2.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7583138	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06162	508 DR MARTIN LUTHER KING JR	null	EAST ORANGE	NJ	7018	ESSEX	S	9143	63481062370	OXYCODONE	2.0	null	null	075011792	null	0000	01032008	0.8965	200.0	801008656	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7742009	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05983	2 W ROUTE 130 N	null	BURLINGTON	NJ	8016	BURLINGTON	S	9143	63481062370	OXYCODONE	1.0	null	null	083790014	null	0000	10272008	0.44825	100.0	810091814	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7744661	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05836	1408 DELSEA DRIVE	null	WOODBURY	NJ	8096	GLOUCESTER	S	9143	63481062370	OXYCODONE	1.0	null	null	080473882	null	0000	03062008	0.44825	100.0	803018903	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7744661	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05836	1408 DELSEA DRIVE	null	WOODBURY	NJ	8096	GLOUCESTER	S	9193	68453091310	HYDROCODONE	1.0	null	null	null	null	0000	05212008	0.45405	100.0	805067966	XODOL 7.5MG HYDROCODONE BIT. ;300MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Victory Pharma, Inc.	Victory Pharma, Inc.	Cardinal Health	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7744661	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05836	1408 DELSEA DRIVE	null	WOODBURY	NJ	8096	GLOUCESTER	S	9143	63481062970	OXYCODONE	1.0	null	null	081576409	null	0000	05292008	0.8965	100.0	805092266	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7770200	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06321	2479 CHURCH ROAD	null	TOMS RIVER	NJ	8753	OCEAN	S	9143	63481062370	OXYCODONE	1.0	null	null	076585165	null	0000	02212008	0.44825	100.0	802066929	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7770200	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06321	2479 CHURCH ROAD	null	TOMS RIVER	NJ	8753	OCEAN	S	9143	63481062970	OXYCODONE	2.0	null	null	080006130	null	0000	04162008	1.7930000000000001	200.0	804054307	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7770200	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06321	2479 CHURCH ROAD	null	TOMS RIVER	NJ	8753	OCEAN	S	9143	63481062770	OXYCODONE	1.0	null	null	083168214	null	0000	10082008	0.224125	100.0	810029181	OXYCOD.HCL/APAP;2.5MG & 325MG/TAB;BO	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	2.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7884275	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05111	1198 STATE ROUTE 36	null	HAZLET	NJ	7730	MONMOUTH	S	9143	63481062370	OXYCODONE	1.0	null	null	081868142	null	0000	07182008	0.44825	100.0	807062146	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7884275	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05111	1198 STATE ROUTE 36	null	HAZLET	NJ	7730	MONMOUTH	S	9143	00406851501	OXYCODONE	1.0	null	null	081868168	null	0000	09052008	1.34475	100.0	809019461	OXYCODONE HYDROCHLORIDE 15MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	15.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW7884275	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05111	1198 STATE ROUTE 36	null	HAZLET	NJ	7730	MONMOUTH	S	9143	63481062370	OXYCODONE	1.0	null	null	081868180	null	0000	10032008	0.44825	100.0	810013851	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8117827	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06090	3125 STATE ROUTE 27	null	FRANKLIN PARK	NJ	8823	SOMERSET	S	9143	63481062970	OXYCODONE	1.0	null	null	081868588	null	0000	07282008	0.8965	100.0	807088976	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8485941	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05201	216 STATE ROUTE 36	null	WEST LONG BRANCH	NJ	7764	MONMOUTH	S	9143	59011086010	OXYCODONE	1.0	null	null	082903585	null	0000	09052008	5.379	100.0	809019524	OXYCONTIN 60MG COTROLLED RELEASE OXY	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	60.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8485941	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05201	216 STATE ROUTE 36	null	WEST LONG BRANCH	NJ	7764	MONMOUTH	S	9143	58177044604	OXYCODONE	11.0	null	null	084023478	null	0000	10022008	29.5845	1100.0	810009208	OXYCODONE HCL 30MG IR TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Ethex Corporation	AMAG Pharmaceuticals, Inc.	Cardinal Health	30.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8485941	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05201	216 STATE ROUTE 36	null	WEST LONG BRANCH	NJ	7764	MONMOUTH	S	9143	63481062370	OXYCODONE	1.0	null	null	084023491	null	0000	10222008	0.44825	100.0	810078247	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8501834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03759	121 CENTER SQUARE RD.	null	WOOLWICH	NJ	8085	GLOUCESTER	S	9143	00591082501	OXYCODONE	5.0	null	null	074721058	null	0000	04252008	4.4825	500.0	804084571	OXYCODONE.HCL 10MG / APAP 650MG TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8501834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03759	121 CENTER SQUARE RD.	null	WOOLWICH	NJ	8085	GLOUCESTER	S	9143	00406851501	OXYCODONE	8.0	null	null	074855868	null	0000	06252008	10.758	800.0	806083157	OXYCODONE HYDROCHLORIDE 15MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	15.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8501834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03759	121 CENTER SQUARE RD.	null	WOOLWICH	NJ	8085	GLOUCESTER	S	9143	00591093201	OXYCODONE	10.0	null	null	074855852	null	0000	09042008	8.965	1000.0	809014668	OXYCODONE.HCL/APAP 10MG/325MG TABS	OXYCODONE HYDROCHLORIDE	TAB	1.5	Actavis Pharma, Inc.	Allergan, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8501834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03759	121 CENTER SQUARE RD.	null	WOOLWICH	NJ	8085	GLOUCESTER	S	9143	00406051201	OXYCODONE	10.0	null	null	074855852	null	0000	09042008	4.4825	1000.0	809014669	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8501834	CHAIN PHARMACY	NEW JERSEY CVS PHARMACY, L.L.C.	DBA: CVS/PHARMACY  # 03759	121 CENTER SQUARE RD.	null	WOOLWICH	NJ	8085	GLOUCESTER	S	9143	63481062970	OXYCODONE	5.0	null	null	074855845	null	0000	10072008	4.4825	500.0	810022956	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8567983	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06902	1111 NORTH HIGH STREET	null	MILLVILLE	NJ	8332	CUMBERLAND	S	9143	63481062370	OXYCODONE	1.0	null	null	080473986	null	0000	04032008	0.44825	100.0	804014040	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8695908	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 05620	945 ROUTE 34	null	MATAWAN	NJ	7747	MONMOUTH	S	9193	68453091110	HYDROCODONE	1.0	null	null	null	null	0000	06272008	0.6054	100.0	806092116	XODOL;10MG HYDRO.BIT.;300MG ACET. TA	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Victory Pharma, Inc.	Victory Pharma, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8720422	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06929	1819 ROUTE 70 WEST	null	CHERRY HILL	NJ	8002	CAMDEN	S	9193	00074197314	HYDROCODONE	1.0	null	null	null	null	0000	12242007	0.45405	100.0	712053423	VICODIN ES TABLETS 7.5MG HYDROCODONE	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	AbbVie Inc.	AbbVie Inc.	Cardinal Health	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8728529	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06983	920 HAMILTON STREET	null	SOMERSET	NJ	8873	SOMERSET	S	9193	00406036201	HYDROCODONE	1.0	null	null	null	null	0000	03142008	0.6054	100.0	803048106	HYDROCOD.BIT.& APAP,10MG/660MG/TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8728529	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06983	920 HAMILTON STREET	null	SOMERSET	NJ	8873	SOMERSET	S	9143	63481062970	OXYCODONE	1.0	null	null	076585383	null	0000	07182008	0.8965	100.0	807062233	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW8972639	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 07124	440 S WASHINGTON AVE #456	null	PISCATAWAY	NJ	8854	MIDDLESEX	S	9143	63481062370	OXYCODONE	1.0	null	null	074615125	null	0000	03252008	0.44825	100.0	803078769	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW9260340	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06748	401 RAHWAY AVE	null	ELIZABETH	NJ	7202	UNION	S	9143	59011010310	OXYCODONE	2.0	null	null	080005525	null	0000	07082008	3.5860000000000003	200.0	807023972	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW9260340	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 06748	401 RAHWAY AVE	null	ELIZABETH	NJ	7202	UNION	S	9193	00406036201	HYDROCODONE	2.0	null	null	null	null	0000	07212008	1.2108	200.0	807066649	HYDROCOD.BIT.& APAP,10MG/660MG/TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW9501126	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 07969	343 SPRINGFIELD AVE	null	BERKELEY HEIGHTS	NJ	7922	UNION	S	9143	63481062370	OXYCODONE	2.0	null	null	082903740	null	0000	09032008	0.8965	200.0	809008474	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW9606635	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 07921	2546 HOOPER AVE	null	BRICK	NJ	8723	OCEAN	S	9193	63481069870	HYDROCODONE	1.0	null	null	null	null	0000	10292008	0.6054	100.0	810102390	ZYDONE TABS;10MG HYDROCOD.BIT.& 400M	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	BW9716436	CHAIN PHARMACY	WALGREEN EASTERN CO., INC.	DBA: WALGREENS # 09249	1982 ROUTE 57	null	HACKETTSTOWN	NJ	7840	WARREN	S	9143	63481062370	OXYCODONE	1.0	null	null	080005994	null	0000	05202008	0.44825	100.0	805062601	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0393126	RETAIL PHARMACY	DRUG FAIR OF RARITAN	DEPT #25	104 ORLANDO DRIVE	null	RARITAN	NJ	8869	SOMERSET	S	9143	59011010310	OXYCODONE	1.0	null	null	074105443	null	0000	01302008	1.7930000000000001	100.0	801098196	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0393126	RETAIL PHARMACY	DRUG FAIR OF RARITAN	DEPT #25	104 ORLANDO DRIVE	null	RARITAN	NJ	8869	SOMERSET	S	9143	59011010310	OXYCODONE	1.0	null	null	080458717	null	0000	03312008	1.7930000000000001	100.0	803096744	OXYCONTIN (OXYCODONE.HCL) CONTROLLED	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	Cardinal Health	20.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0393126	RETAIL PHARMACY	DRUG FAIR OF RARITAN	DEPT #25	104 ORLANDO DRIVE	null	RARITAN	NJ	8869	SOMERSET	S	9193	00406035705	HYDROCODONE	1.0	null	null	null	null	0000	10172008	1.5135	500.0	810063280	HYDROCODONE BIT/ACETAMINOPHEN 5MG/50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0576516	RETAIL PHARMACY	DRUG FAIR #55 OF BRIDGEWATER DEPT	null	477 EAST UNION AVENUE, ROUTE 28	null	BRIDGEWATER	NJ	8807	SOMERSET	S	9143	00406055201	OXYCODONE	2.0	null	null	077176030	null	0000	06182008	0.8965	200.0	806060680	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0576516	RETAIL PHARMACY	DRUG FAIR #55 OF BRIDGEWATER DEPT	null	477 EAST UNION AVENUE, ROUTE 28	null	BRIDGEWATER	NJ	8807	SOMERSET	S	9143	00406052301	OXYCODONE	5.0	null	null	077176035	null	0000	07282008	4.4825	500.0	807089099	OXYCODONE HCL/ACETAMINOPHEN 10MG/325	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	10.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0576516	RETAIL PHARMACY	DRUG FAIR #55 OF BRIDGEWATER DEPT	null	477 EAST UNION AVENUE, ROUTE 28	null	BRIDGEWATER	NJ	8807	SOMERSET	S	9193	00406036001	HYDROCODONE	1.0	null	null	null	null	0000	08042008	0.45405	100.0	808007740	HYDROCODO.BIT/APAP 7.5MG/750MG USP T	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1.0	SpecGx LLC	Mallinckrodt	Cardinal Health	7.5
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0576516	RETAIL PHARMACY	DRUG FAIR #55 OF BRIDGEWATER DEPT	null	477 EAST UNION AVENUE, ROUTE 28	null	BRIDGEWATER	NJ	8807	SOMERSET	S	9143	00406851501	OXYCODONE	1.0	null	null	077176040	null	0000	08282008	1.34475	100.0	808091252	OXYCODONE HYDROCHLORIDE 15MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	15.0
PC0003044	DISTRIBUTOR	CARDINAL HEALTH 110, LLC	null	6012 EAST MOLLOY RD	null	SYRACUSE	NY	13211	ONONDAGA	FD0686482	RETAIL PHARMACY	DRUG FAIR OF EAST RUTHERFORD #58 DEPT.	null	LIBERTY COMMONS	51 ROUTE 17 SOUTH	EAST RUTHERFORD	NJ	7073	BERGEN	S	9143	00406051201	OXYCODONE	6.0	null	null	080788613	null	0000	05092008	2.6895	600.0	805031465	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Cardinal Health	5.0
